player,pos,age,team_id,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,year,career_len,rank,value,affinity,ATL,BOS,BRK,CHI,CHO,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHO,POR,SAC,SAS,TOR,UTA,WAS,college,twitter_id,left,target
Bobby Jones,SF,24,SAS,3,20,3.4,0.25,0.5,0.0,0.0,11.6,5.9,7.2,5.4,0.0,20.0,12.0,-0.1,0.0,0.0,-0.042,-6.8,4.8,-2.0,0.0,2008,1,4,415.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,0,True,Retire
Dahntay Jones,SG,27,SAC,25,206,13.5,0.537,0.113,0.962,4.1,15.7,10.0,8.9,2.0,2.3,11.7,18.5,0.2,0.2,0.4,0.096,-1.7,1.1,-0.6,0.1,2008,4,17,350.0,True,3,0,4,0,2,0,0,1,1,2,1,2,0,0,0,2,1,0,0,1,2,0,0,1,1,1,1,0,0,2,"Rutgers University, Duke",76494635,True,DEN
Damon Jones,SG,31,CLE,67,1336,11.3,0.5820000000000001,0.76,0.077,0.4,5.9,3.1,15.1,0.8,0.1,8.8,14.0,2.4,0.7,3.0,0.108,0.6,-1.1,-0.4,0.5,2008,9,12,477.0,True,0,2,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,Houston,183624479,True,MIL
Dwayne Jones,PF,24,CLE,56,472,11.1,0.5379999999999999,0.021,1.234,16.2,17.7,16.9,3.1,1.1,4.2,19.0,8.6,0.5,0.7,1.2,0.121,-3.7,0.1,-3.6,-0.2,2008,2,12,477.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saint Joseph's,0,True,CHO
Eddie Jones,SG,36,DAL,47,922,7.6,0.473,0.644,0.078,2.3,13.8,8.3,10.8,1.5,0.6,13.5,10.9,0.1,1.0,1.1,0.058,-2.3,1.3,-1.0,0.2,2008,13,9,466.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temple,0,True,Retire
Fred Jones,SG,28,NYK,70,1757,10.9,0.546,0.444,0.292,1.9,9.4,5.5,14.7,1.4,0.8,13.8,14.4,1.7,0.6,2.2,0.061,-1.2,-0.2,-1.3,0.3,2008,5,25,613.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,0,True,LAC
James Jones,SF,27,POR,58,1276,13.6,0.625,0.627,0.3,4.0,10.8,7.4,4.3,1.0,0.9,7.0,14.8,2.9,0.8,3.7,0.139,1.4,-0.2,1.3,1.1,2008,4,15,307.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Miami (FL),0,True,MIA
Solomon Jones,PF,23,ATL,35,145,6.8,0.451,0.067,0.667,15.3,18.4,16.9,0.0,1.1,2.6,22.1,15.6,-0.1,0.1,0.0,0.0,-6.7,-2.0,-8.8,-0.2,2008,1,18,306.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Florida,0,False,
Chris Kaman,C,25,LAC,56,2083,17.5,0.5379999999999999,0.006,0.379,9.5,30.0,19.7,9.3,0.8,5.6,16.7,21.7,0.4,3.2,3.6,0.083,-0.9,1.2,0.3,1.2,2008,4,24,297.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Central Michigan University,226661750,False,
Jason Kapono,SF,26,TOR,81,1530,10.8,0.561,0.237,0.086,2.4,6.9,4.6,6.7,1.2,0.1,10.1,17.7,1.0,0.9,1.9,0.06,-1.9,-0.7,-2.7,-0.3,2008,4,14,400.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA,0,False,
Coby Karl,SG,24,LAL,17,71,15.8,0.493,0.5,0.385,4.9,16.5,10.9,18.3,2.8,2.0,14.1,22.0,0.0,0.1,0.2,0.106,-0.3,0.7,0.4,0.0,2008,0,2,584.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boise State,0,True,Retire
Viktor Khryapa,PF,25,CHI,9,105,9.7,0.431,0.032,0.452,6.2,15.6,10.7,11.9,2.9,0.0,13.9,18.2,-0.1,0.1,0.0,0.02,-3.3,1.5,-1.8,0.0,2008,3,21,504.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Retire
Jason Kidd*,PG,34,BRK,51,1895,15.7,0.483,0.43,0.202,3.5,21.7,12.6,45.5,2.0,0.6,23.6,18.9,0.4,2.1,2.5,0.064,1.4,0.8,2.2,2.0,2008,13,31,295.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,True,DAL
Jason Kidd*,PG,34,DAL,29,1011,18.4,0.536,0.311,0.221,4.3,16.8,10.7,41.1,3.3,0.8,23.2,16.1,1.6,1.7,3.3,0.157,2.2,2.2,4.4,1.6,2008,13,9,466.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,False,
Tarence Kinsey,SG,23,MEM,11,96,10.3,0.4920000000000001,0.184,0.158,3.5,10.6,7.0,3.4,1.6,0.0,6.9,20.2,0.0,0.0,0.0,0.02,-2.7,-0.5,-3.2,0.0,2008,1,26,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Carolina,0,True,CLE
Andrei Kirilenko,SF,26,UTA,72,2217,17.2,0.603,0.213,0.472,6.7,11.9,9.3,18.2,2.0,4.0,17.6,16.1,4.3,2.8,7.1,0.154,3.1,2.0,5.2,4.0,2008,6,7,358.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Linas Kleiza,SF,23,DEN,79,1889,14.4,0.585,0.42,0.32299999999999995,5.4,13.5,9.5,7.5,1.1,0.7,10.6,18.9,3.1,1.6,4.7,0.119,0.2,-1.1,-0.9,0.5,2008,2,10,329.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,0,False,
Brevin Knight,PG,32,LAC,74,1674,11.4,0.453,0.018000000000000002,0.208,1.0,8.8,4.9,31.1,3.1,0.5,16.0,12.2,0.5,1.6,2.1,0.06,-3.3,1.6,-1.7,0.1,2008,10,24,297.0,True,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Stanford,496347682,True,UTA
Kyle Korver,PF,26,PHI,25,657,10.5,0.515,0.476,0.15,2.1,11.1,6.6,7.9,1.6,0.7,10.4,18.5,0.4,0.6,1.0,0.075,-1.2,0.1,-1.1,0.1,2008,4,16,360.0,True,0,0,2,3,2,0,1,1,1,1,1,0,0,1,0,0,1,0,4,0,1,0,2,2,2,1,0,0,0,0,Creighton,47635525,True,UTA
Kyle Korver,SG,26,UTA,50,1075,14.2,0.629,0.54,0.276,1.0,10.1,5.6,9.3,1.1,1.7,10.7,18.2,2.3,0.9,3.2,0.141,1.4,-0.2,1.2,0.9,2008,4,7,358.0,True,0,0,2,3,2,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,2,2,1,0,0,0,0,Creighton,47635525,False,
Nenad Krstić,C,24,BRK,45,812,8.5,0.451,0.006999999999999999,0.23,5.0,23.6,14.3,5.8,0.6,1.6,11.0,20.9,-0.9,0.7,-0.1,-0.006999999999999999,-5.4,-1.3,-6.7,-1.0,2008,3,31,295.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,OKC
Raef LaFrentz,C,31,POR,39,291,10.4,0.469,0.066,0.311,11.4,15.7,13.6,3.2,2.3,4.5,12.6,12.9,0.1,0.4,0.5,0.085,-4.8,2.1,-2.7,-0.1,2008,9,15,307.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,0,True,Retire
Carl Landry,PF,24,HOU,42,711,21.4,0.6409999999999999,0.005,0.498,15.5,17.3,16.4,5.2,1.3,0.7,8.9,18.8,2.5,1.2,3.7,0.251,1.6,-0.1,1.5,0.6,2008,0,5,469.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purdue,0,False,
Keith Langford,SG,24,SAS,2,10,-2.4,0.25,0.0,0.0,0.0,23.3,11.8,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,-0.142,-12.9,-2.2,-15.1,0.0,2008,0,4,415.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,0,True,Retire
Stéphane Lasme,SF,25,GSW,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,-3.1,-6.6,0.0,2008,0,11,335.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UMass,0,True,Retire
Stéphane Lasme,PF,25,MIA,15,303,11.7,0.488,0.0,0.451,10.1,10.8,10.5,1.6,2.3,5.8,15.0,15.6,-0.1,0.3,0.3,0.041,-4.8,0.3,-4.4,-0.2,2008,0,29,393.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UMass,0,True,Retire
Acie Law,PG,23,ATL,56,865,7.7,0.455,0.14300000000000002,0.203,1.6,6.0,3.8,20.4,1.8,0.0,17.8,16.5,-0.5,0.4,-0.1,-0.006999999999999999,-4.2,-1.0,-5.2,-0.7,2008,0,18,306.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas A&M,0,False,
David Lee,PF,24,NYK,81,2356,18.0,0.606,0.003,0.383,11.3,24.1,17.5,6.7,1.2,1.0,11.8,15.6,5.6,1.8,7.4,0.151,1.1,-0.7,0.4,1.4,2008,2,25,613.0,True,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,Florida,40190028,False,
Rashard Lewis,PF,28,ORL,81,3076,16.7,0.591,0.487,0.229,3.8,12.2,8.2,10.5,1.7,0.9,10.1,20.7,6.1,3.7,9.8,0.153,2.7,0.4,3.1,4.0,2008,9,8,349.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Kyle Lowry,PG,21,MEM,82,2089,14.3,0.531,0.236,0.588,2.2,11.3,6.7,21.8,2.2,0.8,14.6,18.6,2.1,1.3,3.4,0.078,-1.2,0.3,-0.9,0.6,2008,1,26,0.0,True,0,2,4,0,2,0,5,1,1,1,1,2,1,1,1,1,0,0,0,0,3,0,2,1,2,2,3,0,0,0,Villanova,28066436,True,HOU
Tyronn Lue,PG,30,ATL,33,564,12.7,0.542,0.35200000000000004,0.14300000000000002,1.9,6.6,4.2,17.5,1.0,0.0,9.6,18.5,0.8,0.2,1.0,0.081,0.5,-1.2,-0.7,0.2,2008,9,18,306.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,0,True,ORL
Tyronn Lue,PG,30,DAL,17,172,9.2,0.545,0.298,0.07,0.0,8.5,4.4,14.3,0.0,0.4,7.8,17.3,0.2,0.1,0.3,0.078,-2.6,-1.1,-3.7,-0.1,2008,9,9,466.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,0,True,ORL
Mark Madsen,PF,32,MIN,20,151,0.2,0.185,0.0,0.632,13.4,15.8,14.6,3.5,1.0,1.1,27.0,9.9,-0.4,0.1,-0.3,-0.102,-8.2,-2.4,-10.6,-0.3,2008,7,27,301.0,True,1,3,0,2,4,0,0,1,3,0,2,1,1,3,3,3,0,0,3,1,0,1,2,2,2,1,0,0,0,1,Stanford,19058575,False,
Corey Maggette,SF,28,LAC,70,2502,19.3,0.595,0.203,0.6809999999999999,3.6,14.7,9.1,14.3,1.5,0.2,13.0,27.6,5.1,1.8,6.9,0.133,2.6,-0.7,1.9,2.4,2008,8,24,297.0,True,5,2,6,2,3,0,1,3,0,4,1,4,4,1,1,4,2,0,4,2,2,2,3,4,2,1,4,0,0,2,Duke,180418793,True,GSW
Jamaal Magloire,C,29,BRK,24,259,1.7,0.35100000000000003,0.0,0.633,8.0,28.2,18.1,4.1,0.0,3.0,26.9,15.1,-0.8,0.3,-0.5,-0.096,-9.1,-0.8,-9.9,-0.5,2008,7,31,295.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,0,True,MIA
Jamaal Magloire,C,29,DAL,7,27,-1.9,0.512,0.0,2.167,4.4,29.0,17.1,0.0,2.0,0.0,37.4,32.3,-0.2,0.0,-0.1,-0.234,-17.4,-1.4,-18.8,-0.1,2008,7,9,466.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,0,True,MIA
Ian Mahinmi,C,21,SAS,6,23,35.3,0.6579999999999999,0.0,0.75,0.0,25.3,12.8,9.0,0.0,13.2,11.1,37.4,0.1,0.1,0.2,0.3720000000000001,0.8,5.8,6.6,0.0,2008,0,4,415.0,True,0,1,1,2,0,0,0,3,1,1,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,394125377,True,Retire
Stephon Marbury,PG,30,NYK,24,805,13.8,0.527,0.279,0.438,2.3,6.1,4.2,23.1,1.4,0.2,13.2,20.3,1.0,0.1,1.1,0.066,0.8,-1.3,-0.5,0.3,2008,11,25,613.0,True,0,3,5,3,4,0,3,2,4,5,2,2,0,2,2,2,2,0,0,4,3,2,3,3,4,0,4,0,0,3,Georgia Tech,27599956,True,BOS
Shawn Marion,PF,29,PHO,47,1713,20.0,0.594,0.289,0.187,6.2,23.1,15.3,8.4,2.8,2.7,7.3,17.6,3.5,3.0,6.5,0.181,2.5,2.1,4.5,2.8,2008,8,6,452.0,True,2,2,3,1,0,0,2,3,2,2,1,0,2,0,1,1,0,0,0,2,2,1,1,0,1,1,2,0,0,1,UNLV,29341990,True,TOR
Shawn Marion,PF,29,MIA,16,602,17.1,0.503,0.14800000000000002,0.201,9.8,26.1,17.8,12.1,2.7,2.0,14.0,20.8,0.0,0.9,0.9,0.07200000000000001,-0.5,0.2,-0.4,0.3,2008,8,29,393.0,True,2,2,3,1,0,0,2,3,2,0,1,0,2,0,1,1,0,0,0,2,2,1,1,0,1,1,2,0,0,1,UNLV,29341990,True,TOR
Sean Marks,C,32,PHO,19,130,16.1,0.574,0.093,0.442,8.5,21.7,15.6,4.5,1.1,5.0,13.5,20.4,0.1,0.2,0.3,0.121,-3.2,1.1,-2.1,0.0,2008,7,6,452.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,True,NOP
Donyell Marshall,PF,34,CLE,11,156,8.4,0.4270000000000001,0.523,0.205,6.4,15.8,11.0,4.9,0.7,4.5,11.1,15.7,-0.1,0.2,0.1,0.039,-2.7,-1.1,-3.8,-0.1,2008,13,12,477.0,True,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,UConn,3560064496,True,PHI
Donyell Marshall,PF,34,OKC,15,184,10.9,0.477,0.556,0.241,8.9,18.3,13.6,4.0,1.1,2.7,13.1,16.2,0.0,0.2,0.2,0.045,-1.7,-0.8,-2.5,0.0,2008,13,31,0.0,True,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,UConn,3560064496,True,PHI
Darrick Martin,PG,36,TOR,17,141,5.8,0.29600000000000004,0.3720000000000001,0.14,2.5,3.4,2.9,20.6,2.3,0.0,2.1,15.6,-0.2,0.1,-0.1,-0.021,-5.1,0.5,-4.6,-0.1,2008,12,14,400.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA,0,True,Retire
Kenyon Martin,PF,30,DEN,71,2159,14.7,0.5529999999999999,0.016,0.303,5.4,17.5,11.6,6.3,2.0,2.8,10.3,17.4,2.0,3.0,5.0,0.111,-1.6,0.8,-0.8,0.6,2008,7,10,329.0,True,3,0,3,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,Cincinnati,493947419,False,
Kevin Martin,SG,24,SAC,61,2216,21.0,0.618,0.29100000000000004,0.632,2.6,11.8,7.3,10.1,1.4,0.2,10.1,26.2,7.4,1.1,8.4,0.183,3.8,-1.4,2.4,2.4,2008,3,17,350.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Western Carolina University,0,False,
Desmond Mason,SF,30,MIL,59,1702,12.3,0.519,0.0,0.363,5.0,13.1,8.8,11.3,1.2,1.4,13.0,16.8,1.0,0.5,1.5,0.041,-1.2,-0.9,-2.1,0.0,2008,7,23,278.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma State,0,True,OKC
Roger Mason,PG,27,WAS,80,1708,13.8,0.573,0.545,0.118,1.1,8.0,4.5,13.2,1.3,0.9,9.9,18.9,2.8,0.6,3.4,0.096,1.2,-1.2,0.0,0.9,2008,3,13,353.0,True,7,3,3,3,4,0,3,2,1,3,3,4,4,2,3,0,1,0,4,2,2,3,3,4,1,2,1,0,0,3,Virginia,27108390,True,SAS
Jason Maxiell,C,24,DET,82,1768,16.7,0.5760000000000001,0.002,0.605,11.9,17.4,14.6,4.2,0.7,4.2,11.2,17.0,3.4,2.9,6.3,0.171,-0.3,0.2,-0.1,0.8,2008,2,1,480.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cincinnati,188879824,False,
Rashad McCants,SG,23,MIN,75,2020,14.6,0.55,0.37,0.16399999999999998,2.8,9.2,5.9,14.1,1.7,0.7,14.5,26.4,0.9,0.8,1.7,0.04,0.7,-1.5,-0.8,0.6,2008,2,27,301.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNC,0,True,SAC
Jelani McCoy,C,30,DEN,6,33,2.6,0.7979999999999999,0.0,2.0,3.3,19.3,11.5,0.0,0.0,10.8,68.0,7.6,-0.1,0.1,0.0,-0.036000000000000004,-9.6,3.5,-6.1,0.0,2008,7,10,329.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA,0,True,Retire
Antonio McDyess,PF,33,DET,78,2285,14.1,0.511,0.003,0.26,10.6,24.3,17.4,6.2,1.5,1.8,10.1,15.3,2.4,4.3,6.7,0.141,-1.1,0.7,-0.5,0.9,2008,11,1,480.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alabama,0,False,
Tracy McGrady*,SG,28,HOU,66,2440,18.4,0.487,0.226,0.274,2.0,13.5,7.8,29.6,1.5,0.9,9.8,30.4,2.0,3.8,5.8,0.115,2.4,0.5,2.9,3.1,2008,10,5,469.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Dominic McGuire,SG,22,WAS,70,695,6.6,0.397,0.058,0.311,8.7,14.9,11.7,8.3,1.5,3.1,25.5,10.4,-0.6,0.6,0.0,-0.003,-4.4,0.1,-4.3,-0.4,2008,0,13,353.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"California, Fresno State",0,False,
Jeff McInnis,PG,33,CHO,54,1410,6.5,0.461,0.076,0.12,1.3,6.6,3.9,23.4,0.9,0.2,22.5,11.0,-0.2,0.3,0.1,0.002,-4.3,-1.1,-5.4,-1.2,2008,10,31,284.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNC,0,True,Retire
Josh McRoberts,PF,20,POR,8,28,20.3,0.6,0.1,0.0,8.4,33.5,21.0,13.7,2.0,0.0,16.7,20.3,0.0,0.0,0.1,0.131,2.0,1.8,3.7,0.0,2008,0,15,307.0,True,0,0,0,0,2,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,Duke,2206292996,True,IND
Chris Mihm,C,28,LAL,23,278,7.7,0.384,0.0,0.284,11.7,18.8,15.4,6.6,0.7,3.6,13.7,19.6,-0.4,0.4,0.0,-0.004,-6.2,-1.8,-8.0,-0.4,2008,6,2,584.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,0,False,
C.J. Miles,SG,20,UTA,60,689,14.2,0.574,0.326,0.22,2.9,10.9,6.9,11.5,2.4,0.9,9.4,18.6,1.1,0.8,1.9,0.134,-0.1,0.7,0.6,0.5,2008,2,7,358.0,True,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,635570729,False,
Darko Miličić,C,22,MEM,70,1663,11.0,0.456,0.002,0.242,8.5,20.2,14.3,5.4,1.0,5.0,15.4,17.5,-1.4,1.6,0.2,0.006,-4.0,0.2,-3.8,-0.8,2008,4,26,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Andre Miller,PG,31,PHI,82,3016,18.4,0.537,0.029,0.28800000000000003,3.7,9.1,6.4,32.0,1.8,0.2,13.7,22.6,5.7,2.6,8.3,0.131,2.1,-0.3,1.8,2.9,2008,8,16,360.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,0,False,
Brad Miller,C,31,SAC,72,2513,16.8,0.5579999999999999,0.124,0.424,8.0,23.7,16.0,16.6,1.4,2.3,16.0,18.3,3.8,2.7,6.5,0.125,0.9,0.8,1.7,2.3,2008,9,17,350.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Purdue,0,True,CHI
Mike Miller,SG,27,MEM,70,2474,16.1,0.625,0.436,0.257,2.3,19.0,10.6,16.0,0.7,0.5,16.6,19.8,3.9,1.1,5.0,0.098,2.2,-1.1,1.1,2.0,2008,7,26,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Florida,0,True,MIN
Paul Millsap,PF,22,UTA,82,1702,16.1,0.5479999999999999,0.008,0.456,12.1,20.8,16.5,7.0,2.2,3.5,12.6,18.1,2.5,2.7,5.2,0.14800000000000002,-0.9,0.8,-0.2,0.8,2008,1,7,358.0,True,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,2,0,0,0,Louisiana Tech,1009296320,False,
Yao Ming*,C,27,HOU,55,2044,22.5,0.5870000000000001,0.002,0.477,9.6,22.9,16.4,11.5,0.6,4.0,15.1,27.1,4.2,4.1,8.3,0.196,1.8,1.6,3.4,2.8,2008,5,5,469.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Cuttino Mobley,SG,32,LAC,77,2702,11.5,0.514,0.221,0.229,2.1,9.7,5.9,13.1,1.5,0.9,11.4,18.5,0.4,1.7,2.1,0.037000000000000005,-1.7,-0.6,-2.3,-0.2,2008,9,24,297.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rhode Island,0,False,
Nazr Mohammed,C,30,DET,21,228,13.1,0.478,0.017,0.508,15.1,23.2,19.1,4.1,1.7,2.8,13.2,17.2,0.1,0.5,0.5,0.112,-3.2,0.1,-3.1,-0.1,2008,9,1,480.0,True,3,2,1,3,3,0,2,0,2,2,0,1,5,0,1,1,1,0,1,0,1,3,0,1,0,0,1,0,0,0,Kentucky,25235080,True,CHO
Nazr Mohammed,C,30,CHO,61,1422,16.2,0.54,0.0,0.284,13.3,20.8,17.0,8.1,1.4,2.8,14.6,19.9,1.3,1.6,2.8,0.096,-1.6,-0.6,-2.2,-0.1,2008,9,31,284.0,True,3,2,1,3,3,0,2,0,2,2,0,1,5,0,1,1,1,0,1,0,1,3,0,1,0,0,1,0,0,0,Kentucky,25235080,True,CHO
Jamario Moon,SF,27,TOR,78,2166,15.0,0.54,0.212,0.14800000000000002,5.0,21.6,13.2,6.2,2.0,4.0,7.7,14.4,2.1,3.6,5.7,0.126,0.0,1.9,1.9,2.2,2008,0,14,400.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Meridian Community College,0,True,MIA
Mikki Moore,PF,32,SAC,82,2385,11.5,0.613,0.004,0.3720000000000001,8.1,16.2,12.2,5.4,0.7,1.5,16.2,12.7,3.2,1.4,4.6,0.092,-1.8,-0.6,-2.4,-0.3,2008,9,17,350.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nebraska,0,True,BOS
Randolph Morris,C,22,NYK,18,181,4.3,0.396,0.0,0.5,7.3,16.2,11.6,1.8,1.2,0.9,11.3,19.8,-0.3,0.1,-0.2,-0.061,-8.7,-2.9,-11.6,-0.4,2008,1,25,613.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kentucky,0,True,ATL
Alonzo Mourning*,C,37,MIA,25,389,16.2,0.58,0.0,0.8,10.3,18.5,14.3,3.1,0.5,8.6,16.3,18.7,0.3,0.5,0.8,0.098,-2.5,1.1,-1.5,0.1,2008,14,29,393.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgetown,0,True,Retire
